 Date,Time,TimeM, Min X, Max X, Avg X, Min Y, Max Y, Avg Y, Min Z, Max Z, Avg Z, Humidity, Temperature, Lat, Lon, Altitude, Speed, Sat, Prec,Event
 04/11/2013,06:06:29,3029967,54.07,57.76,54.97,63.87,66.24,64.59,33.61,34.92,34.13,34.5,20.6,56.966838,-2.22556,47.1,0.05,7,140,On the train
 04/11/2013,06:06:32,3032239,54.1,57.03,56.25,64.17,65.8,65.39,33.35,34.92,34.44,34.5,20.6,56.966838,-2.22556,46.2,0.09,7,140,On the train
 04/11/2013,06:06:34,3034472,55.3,56.55,55.77,64.76,65.64,65.33,33.52,34.52,34.03,34.5,20.6,56.96685,-2.22557,47,0.09,7,140,On the train
 04/11/2013,06:06:38,3036742,53.91,56.68,55.83,63.87,65.94,65.23,33.61,34.95,34.21,34.5,20.6,56.96685,-2.22558,48,0.08,7,140,On the train
 04/11/2013,06:06:40,3038991,54.83,57.29,55.42,64.76,66.1,65.25,33.52,34.6,33.77,34.5,20.6,56.96685,-2.22558,48.8,0.2,7,140,On the train
 04/11/2013,06:06:44,3041261,54.46,56.68,56.11,64.45,65.8,65.4,33.44,34.97,34.28,34.5,20.6,56.966861,-2.22559,50,0.43,7,140,On the train
 04/11/2013,06:06:47,3043519,53.39,57.26,55.14,63.58,65.77,64.65,33.77,34.99,34.23,34.5,20.6,56.966861,-2.2256,51.2,0.15,7,140,On the train
 04/11/2013,06:06:49,3045751,54.2,56.31,55.6,63.73,65.08,64.54,33.77,35.61,34.81,34.5,20.6,56.96685,-2.22562,52.4,1.71,7,140,On the train
 04/11/2013,06:06:53,3048017,54.46,56.99,55.54,64.03,64.94,64.55,34.03,35.84,34.74,34.5,20.6,56.9668,-2.22566,51.3,3.43,7,140,On the train
 04/11/2013,06:06:55,3050260,54.3,56.31,54.91,63.43,64.8,64.31,33.95,35.61,34.4,34.5,20.6,56.966758,-2.22571,51.2,5.37,6,190,On the train
 04/11/2013,06:06:59,3052531,54.61,57.03,55.3,63.88,65.25,63.97,34.62,36.32,35.19,34.5,20.6,56.966678,-2.22585,50.3,8.22,7,140,On the train
 04/11/2013,06:07:02,3054791,54.61,56.68,55.78,63.58,65.36,64.8,34.03,35.57,34.69,34.5,20.6,56.96659,-2.22599,51.2,9.66,7,140,On the train
 04/11/2013,06:07:04,3057036,53.13,58.8,57.08,62.68,66.8,65.7,34.56,35.96,34.88,34.5,20.6,56.966518,-2.22611,50.8,12.9,6,180,On the train
 04/11/2013,06:07:08,3059310,53.05,57.76,56.48,62.42,65.7,64.8,34.6,35.61,35.39,34.5,20.6,56.96635,-2.22643,51.5,15.86,6,180,On the train
 04/11/2013,06:07:10,3061553,53.04,56.92,55.73,62.69,65.11,64.42,33.86,35.57,35.1,34.5,20.6,56.966251,-2.22663,53.1,17.85,6,180,On the train
 04/11/2013,06:07:14,3063826,53.84,58.74,57.55,63.73,66.04,65.62,33.86,36.21,35.5,34.4,20.6,56.966068,-2.2271,59.9,20.74,6,180,On the train
 04/11/2013,06:07:17,3066076,53.22,56.68,55.47,62.7,65.67,64.56,34.03,34.97,34.65,34.5,20.6,56.965911,-2.22747,62.9,22.26,6,180,On the train
 04/11/2013,06:07:19,3068313,52.43,55.22,54.32,62.7,64.47,63.91,33.77,35.04,34.29,34.4,20.6,56.965789,-2.22774,63.1,23.28,6,180,On the train
 04/11/2013,06:07:23,3070583,52.32,58.04,55.38,62.37,67.33,64.13,32.33,35.94,35.09,34.4,20.6,56.965511,-2.22835,59.4,25.93,6,180,On the train
 04/11/2013,06:07:25,3072824,52.05,57.86,55.19,62.84,65.39,64.43,32.33,36.09,34.54,34.5,20.7,56.96537,-2.2287,59.5,28.42,6,180,On the train
 04/11/2013,06:07:29,3075107,54.57,57.03,55.63,63.58,65.08,64.71,33.35,35.61,34.64,34.4,20.6,56.96508,-2.22946,61,30.1,6,180,On the train
 04/11/2013,06:07:32,3077360,52.43,55.05,53.97,63,65.08,64.08,33.1,34.62,33.75,34.4,20.6,56.964859,-2.23006,62.2,32.13,6,180,On the train
 04/11/2013,06:07:34,3079595,50.61,57.75,55.55,62.69,67.25,65.8,31.02,34.29,33.23,34.5,20.7,56.964721,-2.23047,62.8,33.43,6,180,On the train
 04/11/2013,06:07:38,3081867,51.69,54.3,52.59,62.7,64.31,63.43,32.33,33.95,33.17,34.5,20.7,56.964431,-2.23132,63.7,35.11,6,180,On the train
 04/11/2013,06:07:40,3084107,51.69,55.33,54.33,62.84,65.39,64.47,32.57,34.11,33.64,34.5,20.7,56.964298,-2.23173,67,35.7,6,180,On the train
 04/11/2013,06:07:44,3086372,52.01,55.22,53.3,62.42,64.19,63.42,33,35.04,33.87,34.5,20.7,56.963989,-2.23264,69.6,37.3,6,180,On the train
 04/11/2013,06:07:47,3088622,50.37,54.89,53.76,62.12,65.11,63.95,32.57,34.11,33.7,34.5,20.7,56.963748,-2.23336,70.7,38.44,6,180,On the train
 04/11/2013,06:07:49,3090856,51.62,55.56,52.82,62.33,64.8,63.57,32.74,34.46,33.24,34.5,20.7,56.963581,-2.23385,71.3,38.72,6,180,On the train
 04/11/2013,06:07:53,3093129,52.05,56.06,53.72,62.99,65.56,64.11,32.74,34.28,33.47,34.5,20.7,56.963241,-2.23484,71,40.2,6,180,On the train
 04/11/2013,06:07:55,3095390,51.67,54.57,53.37,62.29,64.33,63.79,32.74,34.52,33.52,34.4,20.7,56.963058,-2.23536,70.6,41.34,6,180,On the train
 04/11/2013,06:07:59,3097664,51.97,56.43,54.82,62.99,66.04,64.72,32.11,34.28,33.82,34.5,20.7,56.96268,-2.23642,67.3,42.68,6,180,On the train
 04/11/2013,06:08:02,3099931,50.93,54.61,53.42,62.42,64.76,64,32.21,34.11,33.32,34.4,20.7,56.962398,-2.23723,68.1,43.93,6,180,On the train
 04/11/2013,06:08:04,3102170,51.06,55.33,53.83,62.7,64.76,64.07,32.04,34.28,33.63,34.4,20.7,56.962219,-2.23777,69.8,44.06,6,180,On the train
 04/11/2013,06:08:08,3104446,52.01,56.55,55.11,62.72,65.08,64.52,32.57,35.12,34.36,34.4,20.7,56.961818,-2.2389,66.8,45.41,6,180,On the train
 04/11/2013,06:08:10,3106714,50.84,54.83,53.9,62.38,64.76,64.17,32.57,33.86,33.58,34.4,20.7,56.96162,-2.23947,66.4,45.69,6,180,On the train
 04/11/2013,06:08:14,3108992,50.93,55.68,54.94,61.85,65.94,65,32.49,34.35,33.61,34.4,20.7,56.961231,-2.24061,68.4,46.69,6,180,On the train
 04/11/2013,06:08:17,3111249,52.7,60.31,53.56,62.68,68.77,63.35,33.6,34.6,34.19,34.4,20.7,56.96096,-2.2415,69.7,46.22,6,180,On the train
 04/11/2013,06:08:19,3113482,51.08,55.93,54.83,60.88,65.94,64.43,32.75,34.75,34.17,34.4,20.7,56.960769,-2.2421,68,46.92,6,180,On the train
 04/11/2013,06:08:23,3115746,52.79,56.81,56.04,62.72,66.24,65.46,33.1,35.23,34.13,34.4,20.7,56.96046,-2.24341,62.4,47.48,6,180,On the train
 04/11/2013,06:08:25,3118013,51.63,54.63,52.71,62.42,65.39,64.04,32.11,34.28,32.59,34.4,20.7,56.960319,-2.2441,59.1,48.22,6,180,On the train
 04/11/2013,06:08:29,3120287,50.14,54.3,53.38,60.98,64.76,64.43,32.33,33.6,32.76,34.4,20.7,56.960071,-2.24547,53.3,48.61,6,180,On the train
 04/11/2013,06:08:32,3122544,49.3,54.83,51.42,61.44,64.76,62.81,31.55,33.86,32.78,34.4,20.7,56.959869,-2.24647,52.1,48.49,6,180,On the train
 04/11/2013,06:08:34,3124784,48.25,55.68,53.54,61.39,65.8,64.31,30.64,34.03,33.06,34.4,20.7,56.95972,-2.24714,55.3,48.56,6,180,On the train
 04/11/2013,06:08:38,3127060,50.93,56.81,53.93,62.72,65.97,64.27,32.26,34.35,33.49,34.4,20.7,56.959388,-2.24847,60.1,49.62,7,140,On the train
 04/11/2013,06:08:40,3129313,48.69,54.41,53.16,61.01,64.47,63.68,32.23,33.77,33.43,34.4,20.7,56.959201,-2.24913,58.1,49.93,7,140,On the train
 04/11/2013,06:08:44,3131594,51.69,57.05,52.5,62.68,66.24,63.92,31.18,34.3,32.54,34.3,20.7,56.958839,-2.25047,57.7,50.67,7,140,On the train
 04/11/2013,06:08:47,3133848,48.11,57.07,54.23,60.05,66.71,64.14,32.72,34.8,33.92,34.4,20.8,56.95858,-2.25149,58.6,50.67,7,140,On the train
 04/11/2013,06:08:49,3136081,51.07,57.56,52.29,61.97,67.23,62.84,33.1,34.42,33.54,34.3,20.8,56.958419,-2.25217,60.6,51.27,7,140,On the train
 04/11/2013,06:08:53,3138354,49.13,57.21,50.02,61.09,66.97,62.19,31.23,34.52,32.18,34.3,20.8,56.95808,-2.25355,64.3,51.62,7,140,On the train
 04/11/2013,06:08:55,3140601,50.31,56.57,54.23,61.68,66.31,64.35,31.94,34.26,33.69,34.3,20.8,56.957901,-2.25424,64.9,51.47,7,140,On the train
 04/11/2013,06:08:59,3142878,49.69,56.68,53.07,61.39,66.07,63.42,32.57,34.79,33.65,34.3,20.8,56.95755,-2.25564,67,52.35,7,140,On the train
 04/11/2013,06:09:02,3145125,50.03,56.05,53.61,62.21,66.58,64.08,32.16,34.92,33.41,34.3,20.8,56.957298,-2.2567,69.2,52.19,7,130,On the train
 04/11/2013,06:09:04,3147359,49.5,57.46,52.76,62.05,67.02,63.45,31.77,34.43,33.3,34.3,20.8,56.957149,-2.25743,68.8,53.25,7,130,On the train
 04/11/2013,06:09:08,3149633,49.81,57.46,53.39,61.01,67.28,63.94,32.57,33.77,33.34,34.3,20.8,56.956859,-2.25892,68.7,53.9,6,180,On the train
 04/11/2013,06:09:10,3151881,49.59,58.79,52.48,60.82,68.26,62.74,31.94,34.29,33.83,34.3,20.8,56.95671,-2.25965,68.8,52.72,7,130,On the train
 04/11/2013,06:09:14,3154151,51.4,56.71,52.72,61.31,67.51,63.41,32.23,34.43,33.32,34.3,20.7,56.956329,-2.26108,70.8,53.8,7,130,On the train
 04/11/2013,06:09:17,3156421,51.63,59.34,54.97,62.23,67.28,65.4,31.44,35.23,33.14,34.2,20.8,56.956008,-2.26213,72.1,54.25,6,180,On the train
 04/11/2013,06:09:19,3158661,47.85,58.79,53.61,60.73,67.88,64.09,30.7,34.62,33.38,34.2,20.8,56.95581,-2.26284,74.1,54.65,7,130,On the train
 04/11/2013,06:09:23,3160936,49.69,53.77,53.1,62.15,64.76,64.35,31.55,33.26,32.61,34.2,20.8,56.95544,-2.2643,79,54.43,7,130,On the train
 04/11/2013,06:09:25,3163195,50.31,56.06,54.11,62.14,65.97,64.74,32.49,33.6,33.1,34.2,20.8,56.955299,-2.26507,76.7,55.27,7,130,On the train
 04/11/2013,06:09:29,3165473,50.25,53.58,51.46,61.85,64.89,63.04,32.01,33.78,32.55,34.2,20.8,56.955078,-2.26665,76.6,55.44,7,130,On the train
 04/11/2013,06:09:32,3167723,52.16,55.33,53.23,63.29,65.16,64.47,31.91,33.94,32.58,34.2,20.8,56.954971,-2.26784,76.8,54.8,7,130,On the train
 04/11/2013,06:09:34,3169952,48.81,55.68,49.71,60.22,65.8,61.38,31.55,34.26,32.76,34.2,20.8,56.954921,-2.26866,75.9,56.88,7,130,On the train
 04/11/2013,06:09:38,3172225,50.49,55.22,53.63,61.39,64.89,64,32.26,34.57,33.51,34.2,20.8,56.954948,-2.27031,77.3,56.37,7,130,On the train
 04/11/2013,06:09:40,3174471,49.11,53.4,51.29,60.54,64.18,63.1,31.69,34.11,32.34,34.1,20.8,56.95502,-2.27117,78.5,56.92,7,130,On the train
 04/11/2013,06:09:44,3176745,47.14,55.01,52.99,59.53,65.97,64.07,32.04,34.19,32.82,34.1,20.8,56.95523,-2.27279,80.1,56.4,7,130,On the train
 04/11/2013,06:09:47,3178998,46.93,54.2,52.44,60.33,64.61,63.26,30.64,34.11,33.23,34.1,20.8,56.955471,-2.27399,83.3,57.04,7,130,On the train
 04/11/2013,06:09:49,3181228,49.49,53.58,51.57,61.04,64.17,62.37,32.59,33.86,33.41,34.1,20.8,56.955638,-2.27478,85.8,57.31,7,130,On the train
 04/11/2013,06:09:53,3183496,49.79,54.25,51.69,60.82,65.08,62.5,32.04,33.94,33.35,34.1,20.8,56.956008,-2.27635,88.9,57.73,7,130,On the train
 04/11/2013,06:09:55,3185740,50.65,54.97,51.81,61.97,64.76,62.9,31.71,34.11,33.04,34.1,20.8,56.95618,-2.27716,91.6,58.71,7,130,On the train
 04/11/2013,06:09:59,3188018,50.09,57.35,55.45,61.31,67.2,65.6,31.71,34.28,33.36,34.4,20.8,56.956489,-2.2788,95.9,58.63,7,130,On the train
 04/11/2013,06:10:03,3190624,48.01,56.31,54.47,60.18,66.1,64.71,31.44,33.78,33.47,33.6,20.8,56.956829,-2.2804,96.7,58.44,7,130,On the train
 04/11/2013,06:10:06,3193558,49.76,55.93,54.27,61.68,65.67,64.68,31.71,34.11,33.32,34.1,20.8,56.957061,-2.28163,91.9,60.05,7,130,On the train
 04/11/2013,06:10:09,3195816,48.44,56.06,53.17,60.54,66.24,64.26,31.55,33.86,32.78,34.1,20.8,56.957218,-2.2829,84.4,58.91,7,130,On the train
 04/11/2013,06:10:13,3198054,50.36,57.8,56.18,61.76,67.2,65.81,32.23,34.75,33.84,34,20.8,56.957401,-2.28465,83.7,60.06,7,130,On the train
 04/11/2013,06:10:15,3200704,51.34,56.06,53.92,62.59,66.37,64.67,32.49,33.77,33,34,20.8,56.95745,-2.28555,84.7,61.36,7,130,On the train
 04/11/2013,06:10:19,3202982,47.1,57.85,53.09,59.63,67.46,63.85,31.28,33.77,33.16,34,20.8,56.957489,-2.28735,87.5,61.36,7,130,On the train
 04/11/2013,06:10:22,3205239,52.7,59.51,58.68,63.43,68.2,67.65,32.94,34.62,34.05,34,20.8,56.957431,-2.2887,87.9,61.44,7,130,On the train
 04/11/2013,06:10:24,3207470,49.49,57.46,52.56,61.04,67.28,63.08,32.59,34.11,33.53,34,20.8,56.95737,-2.2896,86.2,61.99,7,130,On the train
 04/11/2013,06:10:28,3209734,50.41,59.97,52.78,61.44,68.87,63.74,32.75,34.43,33,34,20.8,56.957191,-2.29143,86.3,63.42,7,130,On the train
 04/11/2013,06:10:30,3211978,49.81,58.04,54.75,61.01,66.97,64.33,32.94,35.09,34.22,34,20.8,56.957069,-2.29234,88.9,63.48,7,130,On the train
 04/11/2013,06:10:34,3214269,49.59,57.01,51.5,60.82,65.18,62.24,32.57,35.47,33.48,34,20.8,56.956729,-2.29411,89.8,63.82,7,130,On the train
 04/11/2013,06:10:37,3216523,46.52,56.58,49.14,59.9,66.8,61.25,31.39,33.61,32.36,34,20.8,56.956478,-2.29546,88.4,64.29,7,130,On the train
 04/11/2013,06:10:39,3218753,49.26,54.3,53.13,61.31,66.04,64.4,31.69,33.44,32.56,34,20.8,56.95634,-2.2964,86.2,65.67,7,130,On the train
 04/11/2013,06:10:43,3221017,48.11,54.83,52.55,61.01,65.45,63.56,31.5,33.44,32.99,33.9,20.8,56.956211,-2.29833,83.5,65.93,7,130,On the train
 04/11/2013,06:10:45,3223262,47.52,56.18,52.5,61.16,67.51,63.7,31.02,33.77,32.77,34.1,20.9,56.956218,-2.2993,84.9,65.8,7,130,On the train
 04/11/2013,06:10:49,3225545,45.91,59.13,52.87,59.52,70.23,64.59,31.02,33,32.08,34,20.9,56.956348,-2.30127,84.6,66.65,7,130,On the train
 04/11/2013,06:10:52,3227804,50.03,57.6,52.38,60.73,67.58,62.98,32.42,34.26,33.47,34,20.9,56.956478,-2.30274,86.8,67.73,7,130,On the train
 04/11/2013,06:10:54,3230033,53.04,60.42,57.61,62.99,68.26,66.21,33.69,35.09,34.79,34,20.9,56.95655,-2.30375,88,68.46,7,130,On the train
 04/11/2013,06:10:58,3232301,46.47,57.03,53.65,58.33,67.17,64.25,32.83,34.87,33.23,34,20.9,56.956588,-2.30575,87.2,67.78,6,130,On the train
 04/11/2013,06:11:00,3234541,48.37,55.47,51.34,61.16,64.75,62.22,31.75,34.6,33.36,33.9,20.9,56.9566,-2.30676,89.2,67.69,6,130,On the train
 04/11/2013,06:11:04,3236829,48.66,55.68,53.17,59.3,65.94,63.52,32.59,34.02,33.63,33.9,20.9,56.956508,-2.30875,90.7,68.34,7,130,On the train
 04/11/2013,06:11:07,3239090,51.34,59.49,52.86,62.15,67.83,63.45,32.21,34.66,33.39,33.9,20.9,56.95639,-2.31024,91.1,67.92,7,130,On the train
 04/11/2013,06:11:09,3241330,51.48,55.84,52.78,62.12,65.53,63.67,32.77,33.85,33.08,33.9,20.9,56.956279,-2.31121,89.3,67.47,7,130,On the train
 04/11/2013,06:11:13,3243604,48.11,54.7,51.08,59.14,63.58,62.32,32.21,35.23,33,33.9,20.9,56.956008,-2.31315,90.5,67.59,7,130,On the train
 04/11/2013,06:11:15,3245848,50.41,58.96,55.64,61.29,68.14,65.46,32.95,34.43,33.71,33.9,20.9,56.955841,-2.3141,90.9,68.08,7,130,On the train
 04/11/2013,06:11:19,3248119,51.41,60.57,53.82,62.29,68.51,64.17,32.77,36.18,33.48,33.9,20.9,56.955379,-2.3159,98.7,67.42,7,130,On the train
 04/11/2013,06:11:22,3250368,49.49,58.19,51.51,60.73,67.28,62.4,32.59,34.02,33.29,33.9,20.9,56.95494,-2.31716,99.9,67.57,7,130,On the train
 04/11/2013,06:11:24,3252602,49.26,57.79,53.63,60.69,67.88,63.64,32.83,35.26,33.95,33.9,20.9,56.954601,-2.31794,101.4,67.16,7,130,On the train
 04/11/2013,06:11:28,3254875,51.07,60.37,57.09,61.85,68.82,66.25,32.7,34.77,34.21,33.9,20.9,56.953819,-2.31936,104.8,67.32,7,130,On the train
 04/11/2013,06:11:30,3257125,50.8,58.24,55.69,60.98,67.89,65.22,33.17,34.87,34.05,33.9,20.9,56.953399,-2.31999,104.6,66.17,7,130,On the train
 04/11/2013,06:11:35,3259416,51.67,60.42,57.62,62.3,68.26,66.57,33.27,35.09,34.36,,,56.95222,-2.32129,106.3,66.77,7,130,On the train
 04/11/2013,06:11:38,3262749,51.77,59.04,56.37,62.29,68.51,66.16,32.07,34.62,33.6,33.8,20.9,56.95145,-2.32184,106.3,67.25,7,130,On the train
 04/11/2013,06:11:41,3264986,50.84,53.84,51.74,62.55,65.14,63.14,31.43,33.26,32.7,33.8,20.9,56.95066,-2.32231,105.9,67.4,7,130,On the train
 04/11/2013,06:11:44,3267241,46.27,54.87,52.05,59.77,66.3,64.03,30.76,34.28,31.98,33.8,20.9,56.94989,-2.32286,102.6,67.87,6,180,On the train
 04/11/2013,06:11:48,3269481,47.14,55.56,48.89,60.33,66.17,61.62,30.42,33.19,31.75,33.8,20.9,56.948959,-2.32388,101.7,67.04,6,180,On the train
 04/11/2013,06:11:50,3272126,47.85,55.3,53.61,61.29,65.64,64.6,30.69,33.35,32.79,33.8,20.9,56.948528,-2.32448,104.2,67.52,6,180,On the train
 04/11/2013,06:11:54,3274398,47.82,55.05,52.91,60.64,66.97,64.42,30.96,33.27,32.33,33.8,20.9,56.947769,-2.32585,105.4,65.82,7,130,On the train
 04/11/2013,06:11:57,3276650,45.55,55.21,49.14,57.87,66.67,62.37,30.1,32.83,31.16,33.8,20.9,56.947261,-2.32704,106.3,68.1,7,130,On the train
 04/11/2013,06:11:59,3278879,48.98,54.25,50.81,61.16,65.08,63.17,31.18,33.61,31.81,33.8,20.9,56.946941,-2.32785,108.2,67.3,7,130,On the train
 04/11/2013,06:12:03,3281158,51.92,59.85,55.41,62.7,69.13,66.42,31.28,34.62,32.34,33.8,21,56.9463,-2.32945,111.2,67.78,7,130,On the train
 04/11/2013,06:12:05,3283405,50.68,60.14,55.78,61.85,68.82,66.03,32.42,34.43,33.14,33.7,21,56.945968,-2.33026,112.1,68.97,7,130,On the train
 04/11/2013,06:12:09,3285685,48.69,55.56,52.51,59.52,65.77,63.19,32.23,36.29,33.37,33.7,20.9,56.945308,-2.33188,111.8,68.41,7,130,On the train
 04/11/2013,06:12:12,3287934,48.69,56.31,51.53,61.76,65.56,63.48,31.43,34.6,32.13,33.7,21,56.944808,-2.3331,111.8,69.39,7,130,On the train
 04/11/2013,06:12:14,3290165,45.96,56.06,47.52,59.7,65.77,60.77,30.42,34.33,31.42,33.7,20.9,56.94448,-2.33393,112.3,70.13,7,130,On the train
 04/11/2013,06:12:18,3292440,44.69,59.36,52.47,58.03,69.48,64.48,31.08,33.52,31.73,33.7,21,56.943889,-2.3357,114.6,69.77,7,130,On the train
 04/11/2013,06:12:20,3294692,47.85,56.18,51.95,60.66,66.89,63.29,30.86,33.44,32.71,33.7,21,56.94366,-2.33665,115.2,70.39,7,130,On the train
 04/11/2013,06:12:24,3296968,49.3,55.78,52.38,61.44,66.97,63.62,31.75,33.43,32.74,33.7,21,56.943309,-2.33859,110.6,71.01,7,130,On the train
 04/11/2013,06:12:28,3299571,50.31,57.07,52.15,62.14,66.71,63.3,31.75,35.57,32.93,33.1,21,56.943019,-2.34058,110.4,71.56,7,130,On the train
 04/11/2013,06:12:31,3302528,52.16,56.44,55.38,62.05,67.53,66.26,31.94,34.33,32.48,33.7,21,56.942779,-2.34212,107.4,72.41,7,130,On the train
 04/11/2013,06:12:34,3304779,53.37,59.87,57.73,62.88,67.89,66.2,33.93,35.61,34.91,33.6,21,56.942478,-2.34363,106.5,72.75,7,130,On the train
 04/11/2013,06:12:38,3307018,51.22,61.07,55.88,60.95,68.82,64.51,34.02,35.57,35.09,33.6,21,56.941928,-2.34555,109.2,73.4,7,130,On the train
 04/11/2013,06:12:40,3309661,54.22,60.46,55.91,63.86,67.23,64.87,34.11,36.53,34.73,33.6,21,56.941589,-2.34645,109.3,72.43,7,130,On the train
 04/11/2013,06:12:45,3311939,53.47,60.36,58.29,62.84,67.77,66.51,32.77,36.11,35.16,,,56.940551,-2.34841,110.1,74.35,7,130,On the train
 04/11/2013,06:12:48,3315310,53.21,59.97,56.18,62.87,68.39,65.57,32.94,34.43,34.13,33.6,21,56.939811,-2.34938,109.1,74.86,7,130,On the train
 04/11/2013,06:12:51,3317549,52.09,59.49,56.04,61.78,67.58,64.75,34.52,35.64,34.96,33.6,21,56.939018,-2.35021,106.4,75.36,7,130,On the train
 04/11/2013,06:12:54,3319813,53.57,63.85,60.77,60.89,71.03,67.61,33.19,38.14,36.21,33.6,21,56.938171,-2.35086,106.5,74.03,7,130,On the train
 04/11/2013,06:12:58,3322054,54.46,60.74,55.75,64.45,68.73,65.14,33.44,35.84,34.23,34,21,56.937011,-2.35139,105,75.31,7,130,On the train
 04/11/2013,06:13:01,3325026,53.47,59.26,56.67,63.43,67.33,65.46,33.69,35.33,34.76,33.6,21,56.936088,-2.35155,102.8,74.65,7,130,On the train
 04/11/2013,06:13:04,3327279,52.46,59.95,54.62,61.81,66.89,64.47,33.27,36.42,33.93,33.6,21,56.93518,-2.35152,101.9,75.77,7,130,On the train
 04/11/2013,06:13:08,3329521,50.96,59.18,56.47,61.24,67.72,65.66,33.52,35.6,34.33,33.3,21,56.933979,-2.35115,102,75.77,7,130,On the train
 04/11/2013,06:13:11,3332514,54.46,61.07,56.62,64.18,68.75,66.1,33.27,35.64,33.92,33.5,21,56.933109,-2.35065,104,75.85,7,130,On the train
 04/11/2013,06:13:14,3334773,51.47,56.08,54.17,61.74,65.16,63.59,33.26,35.5,34.52,33.5,21,56.932281,-2.34996,105.8,76.45,7,130,On the train
 04/11/2013,06:13:18,3337012,53.05,55.84,53.66,62.12,65.18,63.12,33.77,35.12,34.55,33.8,21,56.931228,-2.34883,107.1,76.71,7,130,On the train
 04/11/2013,06:13:21,3339976,52.32,59.11,54.53,62.43,67.15,64.95,32.59,35.16,33.25,33.5,21,56.930488,-2.34781,107.5,76.37,7,130,On the train
 04/11/2013,06:13:24,3342242,50.31,55.33,52.77,62.43,65.64,64.04,32.01,34.43,32.64,33.5,21,56.929771,-2.34675,108.7,76.93,7,130,On the train
 04/11/2013,06:13:28,3344487,50.8,59.04,52.79,62.15,68.39,63.42,32.29,34.09,33.36,33.6,21.1,56.92881,-2.3453,109.5,77.56,7,130,On the train
 04/11/2013,06:13:31,3347445,49.76,56.57,52.51,61.19,66.97,62.28,32.07,34.92,34.41,33.5,21,56.928081,-2.34422,108.6,78.24,7,130,On the train
 04/11/2013,06:13:34,3349695,48.14,56.31,50.74,61.09,66.1,62.01,31.44,34.46,33.04,33.6,21.1,56.927349,-2.34314,108.5,78.56,7,130,On the train
 04/11/2013,06:13:38,3351943,47.49,50.25,48.34,60.26,63.3,61.58,29.86,32.94,31.29,33.5,21.1,56.9263,-2.34181,109.4,79.43,6,250,On the train
 04/11/2013,06:13:40,3354572,43.03,51.34,48.51,59.7,64.31,62.88,28.32,33.27,30.07,33.5,21.1,56.925758,-2.34122,111.7,77.74,7,130,On the train
 04/11/2013,06:13:44,3356865,42.68,53.64,44.8,59.2,66.89,60.36,27.86,31.78,29.45,33.5,21.1,56.924621,-2.34034,115.2,75.94,6,180,On the train
 04/11/2013,06:13:48,3359456,42.34,54.18,50.41,58.88,66.63,63.31,28.03,32.04,31.26,33,21.1,56.923358,-2.33994,117,80.04,6,180,On the train
 04/11/2013,06:13:51,3362383,45,52.25,47.39,61.01,65.08,61.79,28.99,32.18,30.25,33.5,21.1,56.92237,-2.33995,117.2,81.43,6,180,On the train
 04/11/2013,06:13:54,3364657,41.32,51.34,49.14,59.2,64.29,62.61,27,31.91,30.92,33.5,21.1,56.92136,-2.34021,114.6,83.7,6,130,On the train
 04/11/2013,06:13:58,3366912,42.4,51.12,48.04,59.58,64.75,62.76,28,33.44,29.76,33.4,21.1,56.92007,-2.34092,114.6,83.47,7,130,On the train
 04/11/2013,06:14:00,3369555,44.04,52.77,48.09,60.37,65,62.18,28.81,31.53,30.45,33.4,21.1,56.919448,-2.34143,112.9,84.42,6,130,On the train
 04/11/2013,06:14:04,3371837,39.2,50.91,49.32,56.73,65.08,62.36,27.37,32.17,31.35,33.4,21.1,56.918308,-2.34275,110.1,84.26,7,130,On the train
 04/11/2013,06:14:08,3374410,40.89,55.3,46.03,58.61,69.72,61.19,25.83,31.55,29.66,32.9,21.1,56.917301,-2.34445,109.1,84.04,7,130,On the train
 04/11/2013,06:14:11,3377329,48.3,55.52,53.45,60.95,67.48,64.54,31.12,33.52,32.69,33.4,21.1,56.91666,-2.34589,107.6,84.87,7,130,On the train
 04/11/2013,06:14:14,3379585,46.85,58.96,50.27,58.72,67.77,62.09,31.5,35.57,32.47,33.4,21.1,56.915988,-2.34736,106.3,85.88,7,130,On the train
 04/11/2013,06:14:18,3381821,47.7,58.04,56.59,59.9,67.48,66.43,32.49,34.35,33.46,33.5,21.1,56.915111,-2.34931,104.4,85.7,7,130,On the train
 04/11/2013,06:14:21,3384793,49.69,57.56,56.69,62,67.15,66.54,31.5,34.11,33.45,33.3,21.1,56.914428,-2.35079,104.9,88.46,7,130,On the train
 04/11/2013,06:14:24,3387044,49.31,52.97,51.04,59.79,63.58,62.72,31.91,34.8,32.52,33.3,21.1,56.913761,-2.35226,103.2,87.41,7,130,On the train
 04/11/2013,06:14:28,3389291,50.37,59.65,55.26,60.26,67.83,65.4,32.29,35.23,33.37,33.5,21.1,56.912849,-2.35424,101.3,89.67,7,130,On the train
 04/11/2013,06:14:31,3392256,48.3,60.86,57.32,61.09,68.87,66.77,31.55,34.73,33.8,33.3,21.1,56.912139,-2.35579,106.4,90.35,7,130,On the train
 04/11/2013,06:14:34,3394516,52.43,58.75,53.79,62.15,67.09,63.09,31.63,35.4,34.71,33.3,21.1,56.91143,-2.3573,106.9,89.91,7,130,On the train
